timestamp,amount_ngn,sender_account,receiver_account,device_hash,ip_address,merchant_category,location,ip_geo_region,is_fraud,predicted_fraud,fraud_probability,risk_level,recommended_action
2023-11-22 12:56:52.894754,4856.03,9438380126,8141417102,D3799092,105.113.195.55,Jumia Purchase,Ibadan,South West,False,1,0.44026798,MEDIUM,MONITOR
2023-11-22 13:09:26.767540,267685.52,9769497383,1100476900,D1674434,197.210.150.9,Church Offering,Lagos,South West,False,1,0.5493992,HIGH,FLAG_FOR_REVIEW
2023-11-22 13:12:12.630021,4360538.5,9602064985,6190785541,D7350585,105.115.29.178,Other Transaction,Port Harcourt,South South,False,1,0.5460145,HIGH,FLAG_FOR_REVIEW
2023-11-22 13:21:47.243059,813688.15,9595102399,4529771726,D2940934,102.89.45.135,ABC Transport Ticket,Onitsha,South East,False,1,0.45728928,MEDIUM,MONITOR
2023-11-22 13:24:28.375095,1804.51,8590761117,1210680295,D1907705,41.58.160.230,Paystack Payment,Ibadan,South West,False,1,0.4294332,MEDIUM,MONITOR
2023-11-22 13:29:53.653035,103430.1,9543135675,7706665572,D3089150,197.210.57.47,ABC Transport Ticket,Kaduna,North West,False,1,0.43080938,MEDIUM,MONITOR
2023-11-22 13:31:01.727817,390437.51,8914510039,6539461491,D4003358,197.210.13.186,DSTV Payment,Lagos,South West,False,1,0.39484826,MEDIUM,MONITOR
2023-11-22 13:32:33.069545,676813.92,9842625376,7302415395,D4485664,41.58.153.86,Bolt Ride,Lagos,South West,False,1,0.41745734,MEDIUM,MONITOR
2023-11-22 13:41:08.448088,29629.77,9586719252,9399384320,D5261397,41.58.233.249,Other Transaction,Benin City,South South,False,1,0.44413957,MEDIUM,MONITOR
2023-11-22 13:45:12.855821,125758.5,9434782490,6133765731,D8970409,197.210.53.188,Other Transaction,Lagos,South West,False,1,0.46162078,MEDIUM,MONITOR
2023-11-22 13:52:06.300543,420469.21,9745510557,9949388186,D7311581,102.89.38.151,Airtime Top-up (MTN),Benin City,South South,False,1,0.5243489,HIGH,FLAG_FOR_REVIEW
2023-11-22 13:55:46.106596,752495.49,9620677080,1974699377,D1902124,102.89.45.60,Other Transaction,Port Harcourt,South South,False,1,0.41133568,MEDIUM,MONITOR
2023-11-22 14:00:18.116353,824193.25,9032808928,3964596115,D3374938,197.210.63.200,Filmhouse Cinemas Ticket,Port Harcourt,South South,False,1,0.5287357,HIGH,FLAG_FOR_REVIEW
2023-11-22 14:01:13.982418,3862.21,9885730205,9904867339,D7170841,197.210.177.149,Airtime Top-up (MTN),Kaduna,North West,False,1,0.5307778,HIGH,FLAG_FOR_REVIEW
2023-11-22 14:02:16.634207,1211284.98,9899354382,6033540229,D2069969,105.115.166.245,Airtime Top-up (MTN),Aba,South East,False,1,0.59022766,CRITICAL,BLOCK
2023-11-22 14:15:04.270173,44393.34,9699513775,7589789484,D1530613,105.114.166.177,Other Transaction,Ibadan,South West,False,1,0.3905269,MEDIUM,MONITOR
2023-11-22 14:22:07.930413,267877.73,9717226549,6544261435,D9860985,41.58.154.78,Jumia Purchase,Enugu,South East,False,1,0.55578184,CRITICAL,BLOCK
2023-11-22 14:40:04.460352,131443.76,9809431591,3089591502,D1350006,41.58.145.249,Other Transaction,Kano,North West,False,1,0.351081,MEDIUM,MONITOR
2023-11-22 14:50:54.981779,2943.34,9845072679,8459875518,D2927766,105.115.28.98,Data Subscription (Airtel),Abuja,North Central,False,1,0.5772843,CRITICAL,BLOCK
2023-11-22 15:01:10.153928,324418.81,9763949480,8136522673,D8728446,197.210.175.175,Flutterwave Payment,Kano,North West,False,1,0.49151662,MEDIUM,MONITOR
2023-11-22 15:09:23.299908,159870.77,9469505284,9684831011,D7205805,41.58.141.139,Paystack Payment,Abuja,North Central,False,1,0.42285955,MEDIUM,MONITOR
2023-11-22 15:25:37.155354,27277.16,9267921877,5322686931,D2437444,41.58.206.35,ATM Withdrawal,Aba,South East,True,1,0.46789825,MEDIUM,MONITOR
2023-11-22 15:32:22.759302,35037.41,9731534118,7495742527,D4403394,197.210.6.161,Bet9ja Stake,Kaduna,North West,False,1,0.4871106,MEDIUM,MONITOR
2023-11-22 15:48:18.737749,132480.77,9708750882,6015121852,D7899322,105.112.125.105,Bet9ja Stake,Enugu,South East,False,1,0.61543864,CRITICAL,BLOCK
2023-11-22 15:50:40.370199,3257.32,9670817348,6582579787,D5349317,105.114.125.18,Other Transaction,Lagos,South West,False,1,0.53218585,HIGH,FLAG_FOR_REVIEW
2023-11-22 15:58:49.995371,2518300.08,9951861311,2698672036,D2421919,41.58.129.166,Konga Order,Benin City,South South,False,1,0.454331,MEDIUM,MONITOR
2023-11-22 16:03:26.115424,303583.54,8873672714,7902868938,D2017535,105.113.221.156,Shoprite Purchase,Aba,South East,False,1,0.41128513,MEDIUM,MONITOR
2023-11-22 16:15:56.666432,53999.13,9352988063,5752459279,D2106659,41.58.234.166,Local Market Purchase,Kaduna,North West,False,1,0.49062458,MEDIUM,MONITOR
2023-11-22 16:24:52.906865,58524.86,8967464080,7743742207,D8394879,105.115.33.185,ATM Withdrawal,Ibadan,South West,False,1,0.4696521,MEDIUM,MONITOR
2023-11-22 16:33:42.353110,379896.94,9728668427,6035518923,D4397956,102.89.38.8,Filmhouse Cinemas Ticket,Ibadan,South West,False,1,0.52461976,HIGH,FLAG_FOR_REVIEW
2023-11-22 16:33:48.656571,1788.85,9991292606,2229502910,D2725231,197.210.1.247,Flutterwave Payment,Benin City,South South,False,1,0.52134013,HIGH,FLAG_FOR_REVIEW
2023-11-22 16:40:15.614132,485212.58,9060101139,6214415528,D9187968,41.58.212.163,Other Transaction,Kaduna,North West,False,1,0.41784963,MEDIUM,MONITOR
2023-11-22 16:51:54.473142,149292.43,8960998348,8936393889,D2405048,197.210.71.184,Other Transaction,Ibadan,South West,False,1,0.4428326,MEDIUM,MONITOR
2023-11-22 17:08:12.113991,3286444.87,9763793426,5652490763,D4569435,102.89.40.66,Bet9ja Stake,Aba,South East,False,1,0.5538512,CRITICAL,BLOCK
2023-11-22 17:09:56.574377,14075.07,9947199129,7215253993,D9729936,41.58.229.220,Jumia Purchase,Benin City,South South,False,1,0.46704042,MEDIUM,MONITOR
2023-11-22 17:11:44.464600,500.0,8686397297,1487674705,D4583521,41.58.221.118,Bolt Ride,Port Harcourt,South South,False,1,0.5351203,HIGH,FLAG_FOR_REVIEW
2023-11-22 17:23:54.156571,896220.39,8976087169,2975963288,D7075646,102.89.47.236,Church Offering,Kano,North West,False,1,0.4562168,MEDIUM,MONITOR
2023-11-22 17:24:14.555724,128468.29,9304225703,7289938924,D4160528,102.89.34.149,Other Transaction,Port Harcourt,South South,False,1,0.4797776,MEDIUM,MONITOR
2023-11-22 17:30:00.525640,104903.63,9070005923,6505129454,D4112276,102.89.41.164,DSTV Payment,Onitsha,South East,False,1,0.5022668,HIGH,FLAG_FOR_REVIEW
2023-11-22 17:33:08.585552,1136593.97,7509294144,8973105383,D3300364,105.113.221.211,ATM Withdrawal,Aba,South East,False,1,0.47644863,MEDIUM,MONITOR
2023-11-22 17:39:27.023594,8380.49,9871040936,8481132866,D3134314,41.58.154.252,Other Transaction,Benin City,South South,False,1,0.54351264,HIGH,FLAG_FOR_REVIEW
2023-11-22 17:44:09.814613,116828.62,9734472937,3437095430,D7924300,102.89.44.108,DSTV Payment,Port Harcourt,South South,False,1,0.37755096,MEDIUM,MONITOR
2023-11-22 17:49:31.270091,6570.17,9705064864,4744230438,D8938236,41.58.193.226,SPAR Purchase,Benin City,South South,True,1,0.43516746,MEDIUM,MONITOR
2023-11-22 18:03:14.918780,7609.73,9199331876,8519591256,D3741774,105.112.245.16,ATM Withdrawal,Ibadan,South West,False,1,0.4687977,MEDIUM,MONITOR
2023-11-22 18:05:29.586518,4128.4,9744405948,5935594683,D6930668,105.115.154.195,Shoprite Purchase,Enugu,South East,False,1,0.45857847,MEDIUM,MONITOR
2023-11-22 18:55:07.164317,405531.09,9194805459,8536872256,D9755241,102.89.32.119,Other Transaction,Ibadan,South West,False,1,0.44035685,MEDIUM,MONITOR
2023-11-22 19:14:41.804002,394011.91,9715630858,7990561353,D3511720,197.210.142.76,Bet9ja Stake,Kano,North West,False,1,0.5441741,HIGH,FLAG_FOR_REVIEW
2023-11-22 20:19:38.272189,2289726.09,9028250582,8651865064,D3997318,102.89.34.158,Other Transaction,Kano,North West,False,1,0.3800231,MEDIUM,MONITOR
2023-11-22 20:28:29.140071,1884258.09,9746047702,9264817848,D6638428,197.210.63.103,ABC Transport Ticket,Abuja,North Central,False,1,0.4419834,MEDIUM,MONITOR
2023-11-22 21:24:19.585729,1449612.8,9915846097,8987720981,D5834623,102.89.40.5,Other Transaction,Lagos,South West,False,1,0.4411584,MEDIUM,MONITOR
2023-11-22 21:54:18.456254,1033197.94,9760693758,3445392268,D5202197,197.210.207.189,Shoprite Purchase,Port Harcourt,South South,False,1,0.46362397,MEDIUM,MONITOR
2023-11-22 22:28:50.473966,1247401.31,9205517143,5191069516,D6284396,102.89.36.229,Shoprite Purchase,Onitsha,South East,False,1,0.44146088,MEDIUM,MONITOR
2023-11-22 22:35:42.873359,58812.11,9788568902,3430477968,D2012341,102.89.34.195,Konga Order,Abuja,North Central,False,1,0.5101135,HIGH,FLAG_FOR_REVIEW
2023-11-22 23:45:44.109687,71026.39,9743630161,1202570963,D7106791,41.58.255.30,Other Transaction,Kano,North West,False,1,0.5077383,HIGH,FLAG_FOR_REVIEW
2023-11-23 00:44:22.128157,8449.25,9973863930,9756271761,D4069202,102.89.33.14,Arik Air Flight,Onitsha,South East,False,1,0.49911496,MEDIUM,MONITOR
2023-11-23 01:00:58.126186,5719.21,9465306022,4006615365,D6073901,197.210.11.217,Filmhouse Cinemas Ticket,Lagos,South West,False,1,0.4690119,MEDIUM,MONITOR
2023-11-23 01:02:23.076149,4304.68,9488735188,3975326203,D3313434,41.58.192.28,DSTV Payment,Abuja,North Central,False,1,0.4089238,MEDIUM,MONITOR
2023-11-23 01:44:44.505988,56020.15,9841022282,7803549545,D8680083,102.89.45.160,Bolt Ride,Benin City,South South,False,1,0.51929444,HIGH,FLAG_FOR_REVIEW
2023-11-23 01:46:56.067644,17248.5,9295406884,5099793086,D6589572,197.210.17.172,Other Transaction,Kaduna,North West,False,1,0.4572722,MEDIUM,MONITOR
2023-11-23 02:18:52.911273,4452.61,9989415243,9956290315,D6834990,105.113.253.83,SportyBet Deposit,Onitsha,South East,False,1,0.42100886,MEDIUM,MONITOR
2023-11-23 02:35:48.380503,5122.8,8601306611,6582712933,D4021584,197.210.10.220,Local Market Purchase,Benin City,South South,False,1,0.46650848,MEDIUM,MONITOR
2023-11-23 02:55:57.690231,808724.15,9590437105,8357979114,D7458748,41.58.128.224,Other Transaction,Enugu,South East,False,1,0.5229547,HIGH,FLAG_FOR_REVIEW
2023-11-23 03:25:36.021277,161073.16,8658651329,7138827790,D2726254,105.115.72.228,Airtime Top-up (MTN),Benin City,South South,False,1,0.5213831,HIGH,FLAG_FOR_REVIEW
2023-11-23 04:52:58.641700,847636.19,9356035882,5386658737,D3268690,102.89.47.226,ABC Transport Ticket,Lagos,South West,False,1,0.40403557,MEDIUM,MONITOR
2023-11-23 04:55:52.001574,53554.69,8989275475,8669707166,D8976496,41.58.157.25,Filmhouse Cinemas Ticket,Abuja,North Central,False,1,0.4640034,MEDIUM,MONITOR
2023-11-23 05:00:42.210212,1689388.35,9831284312,7036948441,D5528934,105.113.229.70,Paystack Payment,Kaduna,North West,False,1,0.4272326,MEDIUM,MONITOR
2023-11-23 05:45:13.130993,61956.97,8967054849,6897266583,D3570719,105.112.188.12,Other Transaction,Onitsha,South East,False,1,0.42955017,MEDIUM,MONITOR
2023-11-23 06:59:17.684964,117484.5,9882129235,2729421952,D4581522,197.210.22.182,Other Transaction,Onitsha,South East,False,1,0.4628812,MEDIUM,MONITOR
2023-11-23 07:16:06.629077,7666.72,9717489315,1269637160,D3214825,102.89.42.218,Shoprite Purchase,Lagos,South West,False,1,0.45526752,MEDIUM,MONITOR
2023-11-23 08:41:12.105321,143250.26,8623686378,7213459273,D9136541,197.210.2.233,DSTV Payment,Kaduna,North West,False,1,0.39989516,MEDIUM,MONITOR
2023-11-23 09:07:05.734999,172870.16,9415387827,2869358622,D1098541,105.113.3.177,Airtime Top-up (MTN),Kano,North West,False,1,0.46042326,MEDIUM,MONITOR
2023-11-23 09:10:31.641258,20589.9,7944313433,7044503600,D3826370,102.89.34.207,SportyBet Deposit,Kaduna,North West,False,1,0.36881343,MEDIUM,MONITOR
2023-11-23 09:13:29.030659,1113217.09,9789901542,2471204170,D2073943,105.113.112.60,ABC Transport Ticket,Ibadan,South West,False,1,0.45541492,MEDIUM,MONITOR
2023-11-23 09:18:02.647794,287697.47,8624597496,5399039138,D7777907,102.89.45.197,Jumia Purchase,Lagos,South West,False,1,0.4448629,MEDIUM,MONITOR
2023-11-23 09:22:14.174890,151914.98,9448369032,7554388276,D1243481,197.210.49.53,Filmhouse Cinemas Ticket,Abuja,North Central,False,1,0.49470186,MEDIUM,MONITOR
2023-11-23 09:43:55.419495,10435.79,8730979992,2848550004,D8185623,41.58.254.239,Data Subscription (Airtel),Enugu,South East,False,1,0.5607468,CRITICAL,BLOCK
2023-11-23 09:44:14.562066,2680.91,8607183099,3223869464,D6739035,197.210.101.175,POS Withdrawal,Port Harcourt,South South,False,1,0.5225454,HIGH,FLAG_FOR_REVIEW
2023-11-23 09:48:21.075675,697704.28,9860143271,3951127218,D4563993,105.114.144.211,Filmhouse Cinemas Ticket,Lagos,South West,False,1,0.60020673,CRITICAL,BLOCK
2023-11-23 09:50:18.195486,500.0,9750238014,7108338453,D5731536,102.89.34.101,Bet9ja Stake,Enugu,South East,False,1,0.4744961,MEDIUM,MONITOR
2023-11-23 09:54:07.167402,225397.36,9874531738,7228402542,D2444311,197.210.159.93,Ikeja Electric Bill,Ibadan,South West,False,1,0.39113697,MEDIUM,MONITOR
2023-11-23 09:54:28.745872,43831.35,9817155189,2037501218,D1591166,102.89.33.154,Data Subscription (Airtel),Abuja,North Central,False,1,0.50912446,HIGH,FLAG_FOR_REVIEW
2023-11-23 09:54:37.465665,462076.61,8962911159,4385031960,D4190811,105.115.153.183,Other Transaction,Enugu,South East,False,1,0.45163015,MEDIUM,MONITOR
2023-11-23 10:01:52.850050,537000.08,7212243413,3168146309,D5146052,102.89.43.152,POS Withdrawal,Aba,South East,False,1,0.42130387,MEDIUM,MONITOR
2023-11-23 10:38:51.039302,929706.3,9771776952,6692920602,D7646085,197.210.29.48,Konga Order,Aba,South East,False,1,0.4658638,MEDIUM,MONITOR
2023-11-23 10:57:18.753186,1877680.19,9961880790,2755051925,D2688937,41.58.156.74,Bet9ja Stake,Kano,North West,False,1,0.49073556,MEDIUM,MONITOR
2023-11-23 10:57:52.185944,114262.89,9743657541,5147700475,D3737261,102.89.42.51,ABC Transport Ticket,Onitsha,South East,False,1,0.4653769,MEDIUM,MONITOR
2023-11-23 11:05:02.887437,4959.24,9498289882,1160313207,D3015185,197.210.229.26,SPAR Purchase,Onitsha,South East,False,1,0.44240138,MEDIUM,MONITOR
2023-11-23 11:06:04.117636,1126.46,8312165138,1890154937,D7044581,197.210.113.162,Konga Order,Port Harcourt,South South,False,1,0.46944323,MEDIUM,MONITOR
2023-11-23 11:11:52.416896,16906.75,9637906047,3143879940,D5889633,102.89.42.158,Other Transaction,Onitsha,South East,False,1,0.40044093,MEDIUM,MONITOR
2023-11-23 11:13:58.454937,3184962.42,9363171850,4890059339,D8788651,102.89.37.234,Filmhouse Cinemas Ticket,Enugu,South East,False,1,0.47145164,MEDIUM,MONITOR
2023-11-23 11:16:37.278524,77800.0,9315578784,3126371832,D3420137,105.112.51.181,Bolt Ride,Kaduna,North West,False,1,0.47330686,MEDIUM,MONITOR
2023-11-23 11:45:29.659927,13276.8,9389715726,3514984809,D3369297,105.113.212.74,Ikeja Electric Bill,Ibadan,South West,False,1,0.41105178,MEDIUM,MONITOR
2023-11-23 12:00:44.180637,1416743.99,9961411536,6424333402,D6958674,197.210.29.72,ABC Transport Ticket,Aba,South East,False,1,0.48160192,MEDIUM,MONITOR
2023-11-23 12:03:01.489333,27889.82,9859441319,1667965510,D6172722,41.58.193.163,ABC Transport Ticket,Lagos,South West,False,1,0.596594,CRITICAL,BLOCK
2023-11-23 12:05:54.382403,11338.72,9853675382,3288464051,D6436772,41.58.212.243,ABC Transport Ticket,Onitsha,South East,False,1,0.416328,MEDIUM,MONITOR
2023-11-23 12:08:21.499072,381222.26,9999654448,3487794316,D7446233,102.89.33.0,Konga Order,Enugu,South East,False,1,0.4577196,MEDIUM,MONITOR
2023-11-23 12:26:00.809667,1507588.5,9716760483,8710083303,D6539316,102.89.46.154,Other Transaction,Kaduna,North West,False,1,0.39176556,MEDIUM,MONITOR
2023-11-23 12:29:30.909845,52466.14,9730619017,7759645304,D6940120,41.58.198.244,Other Transaction,Kano,North West,False,1,0.5569297,CRITICAL,BLOCK
2023-11-23 13:01:21.421400,1613831.45,9745242891,7673020445,D7680476,105.113.224.183,ABC Transport Ticket,Ibadan,South West,False,1,0.44678503,MEDIUM,MONITOR
2023-11-23 13:03:57.471563,28586.8,9999850165,1764168495,D2400736,197.210.202.63,DSTV Payment,Enugu,South East,False,1,0.48150304,MEDIUM,MONITOR
2023-11-23 13:14:23.194092,3814942.47,9590861207,2277330422,D8461822,105.113.114.201,Filmhouse Cinemas Ticket,Aba,South East,False,1,0.51642174,HIGH,FLAG_FOR_REVIEW
2023-11-23 13:18:56.266673,3390798.76,9152940039,8703608865,D8119398,105.112.90.110,Other Transaction,Kaduna,North West,False,1,0.4170477,MEDIUM,MONITOR
2023-11-23 13:25:15.111183,500.0,9644303381,7270431040,D3504800,41.58.241.69,ATM Withdrawal,Port Harcourt,South South,False,1,0.46656406,MEDIUM,MONITOR
2023-11-23 13:27:23.171573,1083106.82,9028859674,9636998218,D3642223,102.89.36.54,ATM Withdrawal,Benin City,South South,False,1,0.4141978,MEDIUM,MONITOR
2023-11-23 13:32:43.194799,1957140.9,9688784759,3508148750,D5145721,197.210.206.174,Jumia Purchase,Onitsha,South East,True,1,0.5409702,HIGH,FLAG_FOR_REVIEW
2023-11-23 13:49:41.827990,17028.3,9768904645,9482056299,D3070349,41.58.235.247,Arik Air Flight,Onitsha,South East,False,1,0.5459841,HIGH,FLAG_FOR_REVIEW
2023-11-23 13:53:28.646435,304870.83,9789226790,8164505356,D2434766,197.210.222.254,Other Transaction,Kaduna,North West,False,1,0.5009451,HIGH,FLAG_FOR_REVIEW
2023-11-23 14:05:35.894533,56873.56,9999706125,8785277147,D8238392,105.112.37.167,SportyBet Deposit,Aba,South East,False,1,0.42941833,MEDIUM,MONITOR
2023-11-23 14:14:58.169818,1153413.04,9366269930,2362122016,D8759841,41.58.221.19,Shoprite Purchase,Kaduna,North West,False,1,0.3946835,MEDIUM,MONITOR
2023-11-23 14:15:19.442932,162243.23,9823994120,4622937169,D5082824,41.58.180.73,Bet9ja Stake,Enugu,South East,False,1,0.5659843,CRITICAL,BLOCK
2023-11-23 14:21:12.788022,95472.06,9735914616,7340003848,D6497052,197.210.25.198,Other Transaction,Enugu,South East,False,1,0.45749798,MEDIUM,MONITOR
2023-11-23 14:27:20.563905,297184.56,8777848934,2861951078,D9599096,197.210.253.82,Local Market Purchase,Onitsha,South East,False,1,0.46587878,MEDIUM,MONITOR
2023-11-23 14:42:08.576967,516116.69,9433454136,7180322968,D3280124,105.113.52.219,Other Transaction,Abuja,North Central,False,1,0.44902366,MEDIUM,MONITOR
2023-11-23 14:53:06.083203,124687.75,8941807182,4606192226,D6732537,105.113.128.99,SportyBet Deposit,Lagos,South West,False,1,0.41651028,MEDIUM,MONITOR
2023-11-23 14:53:35.608333,713320.85,9193448176,4009470104,D6850233,197.210.251.223,Airtime Top-up (MTN),Port Harcourt,South South,False,1,0.6044684,CRITICAL,BLOCK
2023-11-23 14:53:45.776095,189199.7,9829920410,4742328542,D8605296,102.89.47.90,SportyBet Deposit,Abuja,North Central,False,1,0.4310234,MEDIUM,MONITOR
2023-11-23 14:57:53.228788,49694.45,9724598111,1228481611,D3666627,105.113.143.150,Bolt Ride,Kano,North West,False,1,0.4974557,MEDIUM,MONITOR
2023-11-23 15:18:38.402002,23429.25,9974710036,4833865028,D5613294,41.58.220.154,POS Withdrawal,Port Harcourt,South South,False,1,0.45265442,MEDIUM,MONITOR
2023-11-23 15:38:20.661224,343752.56,9579107954,2406280257,D7302946,197.210.108.224,SportyBet Deposit,Port Harcourt,South South,False,1,0.4771332,MEDIUM,MONITOR
2023-11-23 15:53:43.651611,168234.46,9619111282,7907827662,D2357266,105.115.126.171,Arik Air Flight,Enugu,South East,False,1,0.49855685,MEDIUM,MONITOR
2023-11-23 15:56:19.517212,41539.51,9307911078,2990790348,D8741862,41.58.249.205,Other Transaction,Benin City,South South,False,1,0.45320815,MEDIUM,MONITOR
2023-11-23 16:02:49.026707,208332.38,9702460433,8900281100,D2819158,105.115.177.210,SportyBet Deposit,Aba,South East,False,1,0.5014675,HIGH,FLAG_FOR_REVIEW
2023-11-23 16:27:21.716891,872194.12,9823820153,9766175301,D1195418,41.58.141.115,Airtime Top-up (MTN),Ibadan,South West,False,1,0.45779753,MEDIUM,MONITOR
2023-11-23 16:28:12.632808,17055.92,9161842180,9189372482,D9594757,197.210.173.22,Data Subscription (Airtel),Kaduna,North West,False,1,0.56421155,CRITICAL,BLOCK
2023-11-23 16:30:32.335641,1701169.1,9854275202,9578961814,D3534674,41.58.172.44,ABC Transport Ticket,Aba,South East,False,1,0.45800576,MEDIUM,MONITOR
2023-11-23 16:31:13.765724,9997.86,9752868311,8558034766,D1307805,102.89.33.30,Paystack Payment,Benin City,South South,False,1,0.47086954,MEDIUM,MONITOR
2023-11-23 16:35:56.978709,85243.17,9743472194,1517874294,D7425357,41.58.144.194,POS Withdrawal,Kaduna,North West,True,1,0.5916354,CRITICAL,BLOCK
2023-11-23 16:36:21.279431,45146.6,9717724239,9375461569,D5750325,197.210.248.217,Other Transaction,Ibadan,South West,False,1,0.46790004,MEDIUM,MONITOR
2023-11-23 16:43:42.167256,29638.52,8678584192,4456495330,D8588111,197.210.129.10,DSTV Payment,Abuja,North Central,False,1,0.41874763,MEDIUM,MONITOR
2023-11-23 16:44:46.628345,4980285.74,9820650971,6532930580,D6287981,102.89.39.184,Filmhouse Cinemas Ticket,Aba,South East,False,1,0.5589854,CRITICAL,BLOCK
2023-11-23 16:58:48.855244,486615.91,8331005424,2471993819,D3281452,105.115.83.246,ABC Transport Ticket,Benin City,South South,False,1,0.41965207,MEDIUM,MONITOR
2023-11-23 17:12:03.856698,1971549.42,9930628916,1589370895,D6313943,41.58.163.55,Paystack Payment,Onitsha,South East,False,1,0.5096605,HIGH,FLAG_FOR_REVIEW
2023-11-23 17:15:44.244944,142771.37,9858514744,6210501974,D5658013,102.89.47.196,Data Subscription (Airtel),Kaduna,North West,False,1,0.52983075,HIGH,FLAG_FOR_REVIEW
2023-11-23 17:42:50.168428,198909.69,9572898132,3656819720,D2255529,105.113.4.30,DSTV Payment,Enugu,South East,False,1,0.45215794,MEDIUM,MONITOR
2023-11-23 17:44:53.409152,29617.54,8954867110,4175642766,D7023669,41.58.233.136,Other Transaction,Enugu,South East,False,1,0.44431785,MEDIUM,MONITOR
2023-11-23 17:48:34.657705,1490252.03,9192520168,1077046673,D4940107,102.89.38.254,Other Transaction,Kaduna,North West,False,1,0.3776722,MEDIUM,MONITOR
2023-11-23 17:50:08.405123,741839.9,9603111979,3951126462,D3783122,102.89.41.149,Filmhouse Cinemas Ticket,Ibadan,South West,False,1,0.46577212,MEDIUM,MONITOR
2023-11-23 18:16:48.428553,466861.87,9823938169,1688747910,D9359384,102.89.44.160,Konga Order,Aba,South East,False,1,0.49267396,MEDIUM,MONITOR
2023-11-23 18:49:10.933210,883776.67,9059393957,9984561270,D5522327,197.210.28.187,Bet9ja Stake,Aba,South East,False,1,0.52891016,HIGH,FLAG_FOR_REVIEW
2023-11-23 19:03:19.414114,1013742.31,9671336977,9101344774,D1914269,41.58.212.222,Bolt Ride,Abuja,North Central,False,1,0.4305535,MEDIUM,MONITOR
2023-11-23 19:16:48.508410,13470.48,9673202898,4713370872,D2488773,105.112.161.82,SPAR Purchase,Onitsha,South East,False,1,0.45736733,MEDIUM,MONITOR
2023-11-23 19:37:09.519858,10577.23,9731748227,4867936811,D8853818,197.210.219.203,Konga Order,Kaduna,North West,False,1,0.473398,MEDIUM,MONITOR
2023-11-23 19:45:47.190347,75774.7,9923493518,6975871851,D6870217,105.115.221.40,Shoprite Purchase,Onitsha,South East,False,1,0.4272892,MEDIUM,MONITOR
2023-11-23 20:14:53.718709,360636.25,9431348671,4861028758,D5290571,102.89.42.12,Arik Air Flight,Ibadan,South West,False,1,0.46896806,MEDIUM,MONITOR
2023-11-23 21:43:52.014651,2442.99,9936340816,5931530296,D3143027,102.89.33.164,Other Transaction,Ibadan,South West,False,1,0.4411659,MEDIUM,MONITOR
2023-11-23 21:50:49.684744,306854.77,9969959330,1878243697,D9310456,41.58.140.185,POS Withdrawal,Port Harcourt,South South,False,1,0.6440638,CRITICAL,BLOCK
2023-11-23 22:20:41.332792,71571.94,9767697147,5410132299,D1825541,105.113.78.61,Konga Order,Kaduna,North West,False,1,0.5577478,CRITICAL,BLOCK
2023-11-23 23:08:45.472174,10000.0,9247044322,9698388560,D7670135,102.89.38.169,SPAR Purchase,Kano,North West,False,1,0.45423764,MEDIUM,MONITOR
2023-11-23 23:35:31.816485,3063068.27,9847308275,8761125456,D8203073,105.115.252.201,Jumia Purchase,Port Harcourt,South South,False,1,0.52236366,HIGH,FLAG_FOR_REVIEW
2023-11-23 23:36:35.974484,4705.41,9622498723,8536201318,D3858046,102.89.41.248,Bet9ja Stake,Onitsha,South East,False,1,0.52313656,HIGH,FLAG_FOR_REVIEW
2023-11-24 00:04:22.029269,151842.79,9965717460,5674705440,D5018932,105.113.159.3,Bet9ja Stake,Onitsha,South East,False,1,0.5265799,HIGH,FLAG_FOR_REVIEW
2023-11-24 00:04:45.541728,140385.57,9694831096,7474441022,D2379583,41.58.218.133,Paystack Payment,Lagos,South West,False,1,0.49350247,MEDIUM,MONITOR
2023-11-24 00:07:52.493615,17662.67,9425971509,6447530622,D5175026,41.58.240.204,SportyBet Deposit,Benin City,South South,True,1,0.38271627,MEDIUM,MONITOR
2023-11-24 00:13:54.382667,437605.41,9597003912,1439341911,D7792427,197.210.252.30,Other Transaction,Aba,South East,False,1,0.56868297,CRITICAL,BLOCK
2023-11-24 00:16:32.992273,6916.21,9680857992,8804565751,D7722591,41.58.216.142,Local Market Purchase,Benin City,South South,False,1,0.48294845,MEDIUM,MONITOR
2023-11-24 00:20:32.962374,54342.12,9811355159,3679611439,D9713771,41.58.180.228,Other Transaction,Lagos,South West,False,1,0.47556892,MEDIUM,MONITOR
2023-11-24 00:20:52.307913,47411.76,9391278246,3558959137,D6323740,105.114.51.81,SportyBet Deposit,Onitsha,South East,False,1,0.43469182,MEDIUM,MONITOR
2023-11-24 00:21:54.819797,13009.86,8351944554,2454230296,D9405127,102.89.35.190,DSTV Payment,Kaduna,North West,False,1,0.42428216,MEDIUM,MONITOR
2023-11-24 00:39:18.532264,222865.87,9697147856,3161289612,D1308871,197.210.213.23,Konga Order,Kano,North West,False,1,0.43390575,MEDIUM,MONITOR
2023-11-24 00:58:31.504587,81042.86,9613746864,2045175706,D3117554,102.89.38.110,SPAR Purchase,Kaduna,North West,False,1,0.40016207,MEDIUM,MONITOR
2023-11-24 01:16:54.498514,1694248.44,9088406798,7257913018,D2094196,197.210.113.40,Other Transaction,Ibadan,South West,False,1,0.42406,MEDIUM,MONITOR
